Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
HIBER-2,43774,"[6886.635047535402, 6896.2361956434]",ASTROCAST-0404,55112,"[6891.4155960393355, 6906.741208802472]",[-312.58776284 -863.10904035 6832.34885156],0,,False,,39.6696426063149,0.025208192822004722
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3073,49135,"[6946.1106925539925, 6950.139215402309]",[-2983.02368139  3550.85634162 -5171.77226104],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3057,49139,"[6946.1765080533805, 6950.082746529844]",[-2979.46600605  3548.36802152 -5175.51830013],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3042,49142,"[6946.057085113538, 6950.182878758812]",[-2974.00108961  3544.54378965 -5181.26152919],0,,False,,37.15803918692762,0.026912076683309086
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3071,49147,"[6946.194101548676, 6950.060039450702]",[-2972.25555899  3543.32180937 -5183.09314374],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3102,49151,"[6946.155649105903, 6950.107746415589]",[-2988.49241744  3554.67935149 -5166.00290925],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3081,49152,"[6946.19504308622, 6950.059591500099]",[-2981.24360438  3549.61143961 -5173.64729429],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3085,49156,"[6946.122071455458, 6950.125580403958]",[-2977.86407011  3547.24726465 -5177.20320143],0,568.3779942617839,True,17.335160567790496,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3069,49176,"[6946.170471167806, 6950.091996436163]",[-2986.70014882  3553.42669726 -5167.89517797],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3043,49179,"[6946.171260246163, 6950.085835870139]",[-2990.2800984   3555.9285459  -5164.11404567],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-5260,55275,"[6945.8938409491075, 6950.364267182493]",[-2872.28494781  3472.94270517 -5285.76068074],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-5321,55302,"[6945.852462342426, 6950.4326779246585]",[-2844.15999039  3453.00614918 -5313.86873695],0,,False,,37.02485625077376,0.027008882714544005
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-5316,55305,"[6945.834158874044, 6950.4046318123]",[-2854.29336088  3460.19604629 -5303.78001294],0,,False,,37.15803918692762,0.026912076683309086
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-5611,55761,"[6946.347335319719, 6949.90755582283]",[-4043.75895202  2704.1143226   4962.7648407 ],0,,False,,37.091447718850695,0.026960392799437103
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1143,45179,"[6924.648687606402, 6926.496430365139]",[-3554.91181617  3899.8485128  -4486.18114953],0,,False,,44.54539610122694,0.02244900904523456
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1200,45181,"[6924.561780892979, 6926.548030039868]",[-3538.17993725  3889.09835735 -4508.63405097],0,,False,,44.611683893044244,0.022415652419610143
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1402,45685,"[6924.482058596156, 6926.591577110875]",[-3677.46325271  3977.63220998 -4316.25538396],0,,False,,44.74425947667885,0.022349235671700187
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1785,47124,"[6924.495119775484, 6926.770882779704]",[-3580.47249038  3916.21208094 -4451.54241425],0,,False,,44.147669350323135,0.0226512523699664
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1812,47126,"[6924.47949471932, 6926.753867237352]",[-3765.33826076  4032.31024447 -4188.12960017],0,,False,,44.21395714214043,0.02261729247136076
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1867,47153,"[6925.156768648584, 6926.047401076698]",[-3487.82852115  3856.56729711 -4575.16773536],0,,False,,44.346532725775035,0.02254967724723113
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1877,47162,"[6924.479734107386, 6926.791511278241]",[-3764.32361934  4031.68443194 -4189.6406323 ],0,,False,,44.08138155850583,0.02268531440360545
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-1890,47173,"[6924.567238839323, 6926.697563365903]",[-3766.27723565  4032.88926944 -4186.73057788],0,,False,,44.147669350323135,0.0226512523699664
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-2014,47637,"[6924.507741538763, 6926.6089559417715]",[-3718.833836    4003.49308552 -4256.61724143],0,,False,,44.611683893044244,0.022415652419610143
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-2040,47656,"[6924.061202081723, 6927.054428169421]",[-3718.38058201  4003.21088814 -4257.27712473],0,,False,,44.611683893044244,0.022415652419610143
SPAWAR-CAL-OR,43778,"[6908.071681443094, 6929.318994826505]",STARLINK-2059,47668,"[6924.4142406182, 6926.673353004719]",[-3703.54240279  3993.95863117 -4278.79976103],0,,False,,44.67797168486155,0.02238239477507066
MOVE-II,43780,"[6868.893296748941, 6874.860834792857]",GAOFEN 9 02,45625,"[6861.854097574236, 6874.692273812933]",[  230.60529459 -1150.01044193  6770.72034611],0,,False,,65.6160848944927,0.015240165602808347
MOVE-II,43780,"[6868.893296748941, 6874.860834792857]",FLOCK 4Q 24,58314,"[6859.066044568525, 6873.456354790815]",[-395.47538439 -807.69838657 6812.77025773],0,,False,,53.47710918901155,0.01869958969669736
VESTA-1,43781,"[6893.060904311689, 6899.104631249373]",YAOGAN-37,55244,"[6896.217143011862, 6900.603152183704]",[-5024.64034391  2976.25887087  3671.77373572],0,,False,,65.96308205774191,0.015159995088231822
VESTA-1,43781,"[6893.060904311689, 6899.104631249373]",TIANMU-1 14,58648,"[6882.408318570967, 6898.18847996497]",[  724.15745548   590.15918882 -6832.89688373],0,,False,,52.37468715384707,0.01909319280633731
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1166,45060,"[6924.483514192851, 6926.558400271637]",[-5218.45110749  4234.7128816  -1673.24466851],0,,False,,51.11712808847529,0.019562914377137256
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1171,45062,"[6925.181229079117, 6925.9458112917455]",[-5216.86038549  4234.4364914  -1678.87225295],0,,False,,50.71932942630817,0.019716348999703037
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1323,45553,"[6924.407469909791, 6926.5986990857255]",[-5248.86952365  4239.51774911 -1562.72543373],0,,False,,51.249727642531,0.019512298816006243
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1334,45556,"[6924.345206224041, 6926.679103820285]",[-5249.43132321  4239.59745847 -1560.62960237],0,,False,,51.18342786550315,0.019537573814472572
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1336,45557,"[6924.476423613102, 6926.567931310697]",[-5268.00124982  4242.0324873  -1490.1449387 ],0,,False,,51.11712808847529,0.019562914377137256
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1354,45562,"[6924.510160167196, 6926.7166605997445]",[-5266.32237993  4241.82875863 -1496.61664361],0,,False,,50.32153076414105,0.019872209466103852
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1355,45563,"[6924.521782220737, 6926.570358748387]",[-5264.1373564   4241.5585976  -1505.00914981],0,,False,,50.91822875739173,0.01963933201142295
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1358,45566,"[6924.645428279865, 6926.512564377275]",[-5253.76470221  4240.20064629 -1544.39320507],0,,False,,50.58672987225247,0.019768030124210776
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1361,45567,"[6924.581999440081, 6926.593190077598]",[-5252.22832418  4239.98916045 -1550.16408655],0,,False,,50.520430095224604,0.019793972420961713
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1376,45570,"[6924.565240795319, 6926.540408460903]",[-5262.53081459  4241.3563798  -1511.15808397],0,,False,,50.85192898036388,0.01966493739866079
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-1333,45580,"[6924.57065360365, 6926.520887292608]",[-5266.9269796   4241.90251341 -1494.28837759],0,,False,,50.91822875739173,0.01963933201142295
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",STARLINK-2748,48694,"[6924.452784844586, 6926.591386064575]",[-5270.53965353  4242.33409369 -1480.3210286 ],0,,False,,51.11712808847529,0.019562914377137256
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",PVCC,58025,"[6923.31292427462, 6932.783566225878]",[-398.1958515  -832.22382219 6862.37660125],0,545.9780368683878,True,28.657764305744294,35.934479149096774,0.02782842617116757
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3079,49433,"[6916.7921655995415, 6919.444572182174]",[-3713.97891314  1956.89543295  5497.06063685],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3218,49725,"[6916.873326351755, 6919.3306361755]",[-4351.77402764  2579.07974791  4717.43448229],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3113,49735,"[6916.771239853391, 6919.477610128449]",[-4100.46063585  2327.95023584  5060.5809034 ],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3207,49756,"[6916.838784499382, 6919.361123742656]",[-4649.30262217  2890.20297441  4227.98080212],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3279,50185,"[6916.724138357913, 6919.483078076871]",[-4674.98645809  2917.95456019  4180.34259642],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3338,50812,"[6916.839532587895, 6919.4421371699755]",[-4108.3625181   2335.71405783  5050.58841239],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3327,50819,"[6916.747129427084, 6919.320638031832]",[-3911.51007188  2144.53015118  5286.09395147],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3346,50821,"[6916.739014537516, 6919.464746678475]",[-3920.50593138  2153.1707188   5275.9114961 ],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3330,50836,"[6916.7732754980025, 6919.4256748367825]",[-3783.52044205  2022.51105332  5425.45065026],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3830,52363,"[6916.74657334045, 6919.434943409155]",[-3672.43144144  1917.91001498  5538.53956739],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3897,52537,"[6916.949102967473, 6919.280507656863]",[-4964.01373769  3244.06436499  3561.04482688],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3926,52543,"[6916.92248252814, 6919.2857068868925]",[-4958.94729022  3238.07779793  3573.52768121],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3944,52544,"[6916.989846938863, 6919.347558832806]",[-4801.57150063  3057.34629733  3929.7972824 ],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3948,52546,"[6917.029664558584, 6919.13552890103]",[-4970.00010935  3251.1533914   3546.20226349],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3966,52552,"[6916.834625889124, 6919.359731359321]",[-4950.70110305  3228.35924908  3593.69287258],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3770,52554,"[6917.013331063952, 6919.138563995033]",[-4801.49151642  3057.25671664  3929.96465487],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3938,52566,"[6916.870694308687, 6919.340457999374]",[-4805.21913371  3061.43376542  3922.15114775],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4064,52665,"[6916.871963286345, 6919.362485487124]",[-4230.41419772  2456.67956641  4889.9426014 ],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3934,52675,"[6916.943967335254, 6919.253228647263]",[-4499.33098085  2731.18983679  4487.8802652 ],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3945,52691,"[6916.769020867453, 6919.403428101737]",[-4488.13202396  2719.50515543  4506.14678866],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4018,52697,"[6916.829710640496, 6919.432311526865]",[-4343.26058542  2570.41849407  4729.98677184],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4033,52702,"[6916.806577817178, 6919.416089412217]",[-4358.54388379  2585.97559282  4707.40205114],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-3844,52705,"[6917.079648659334, 6919.148164717434]",[-4796.82579267  3052.03475198  3939.70661115],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4063,53132,"[6916.638127837416, 6919.546493844893]",[-3842.47947592  2078.51135336  5362.51058647],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4170,53140,"[6916.689220468071, 6919.513189379921]",[-3826.03573279  2062.85776544  5380.27571644],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4096,53160,"[6916.760811855575, 6919.4422680124535]",[-4008.27257814  2237.94117495  5173.73582623],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4117,53169,"[6916.8811531793035, 6919.233292635092]",[-4348.49038778  2575.73770001  4722.28432351],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4298,53177,"[6916.916919515619, 6919.3175061884795]",[-4645.91105049  2886.55057901  4234.19782781],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4131,53246,"[6916.765283353071, 6919.580979817626]",[-3684.71165525  1929.41647305  5526.37893376],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4166,53291,"[6916.751711291919, 6919.510662009156]",[-3769.449217    2009.19677032  5440.1659313 ],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4523,53389,"[6916.83251989087, 6919.342402021704]",[-5126.69750597  3443.76619896  3115.20321979],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4520,53400,"[6916.842772918135, 6919.35681038242]",[-5111.33480746  3424.18139828  3161.68098709],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4660,53609,"[6916.807121091472, 6919.37373263984]",[-4287.23286336  2513.70550119  4810.86268514],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-4731,53703,"[6916.826208240443, 6919.383139727947]",[-4464.95445206  2695.39899756  4543.48962353],0,,False,,66.23439159331693,0.015097896665829724
SNUGLITE,43784,"[6912.741436150755, 6917.216810639416]",STARLINK-5126,54012,"[6916.6801134410625, 6919.538676243012]",[-3683.19779595  1927.99725688  5527.88252511],0,,False,,66.23439159331693,0.015097896665829724
ORBWEAVER 2,43785,"[6708.348268997431, 6722.9951489947525]",STARLINK-11283,60993,"[6717.541223407341, 6718.7948335614565]",[-5301.51129067  1176.69238745  3954.3583441 ],0,,False,,63.39155835104535,0.015774971084671397
ORBWEAVER 2,43785,"[6708.348268997431, 6722.9951489947525]",STARLINK-11290,61000,"[6717.454109909319, 6718.807141417327]",[-5313.8748943   1183.29197374  3935.7085843 ],0,,False,,63.39155835104535,0.015774971084671397
ITASAT,43786,"[6910.768041514545, 6933.620974463219]",STARLINK-2156,47742,"[6925.064281850424, 6926.15160229733]",[-3704.37634239  1910.49436569  5530.77537397],0,,False,,66.33808632157033,0.015074296764494432
KAZSCISAT-1,43787,"[6875.08199240696, 6880.676459369298]",KANOPUS-V 5,43876,"[6873.044506854838, 6875.501372003389]",[ 3178.30344582 -1076.3859925  -6000.95480528],0,,False,,65.70207105879594,0.015220220365734177
KAZSCISAT-1,43787,"[6875.08199240696, 6880.676459369298]",AFR-1,56964,"[6874.617176812881, 6892.91974039061]",[  -46.07978029 -1029.83160695  6801.51847582],0,,False,,51.18191335480204,0.019538151945743487
KAZSCISAT-1,43787,"[6875.08199240696, 6880.676459369298]",YAOGAN-43 O1A,60458,"[6875.172233163992, 6887.819045850279]",[-5457.63320495  3744.8746655  -1876.42105115],0,,False,,65.70207105879594,0.015220220365734177
KAZSCISAT-1,43787,"[6875.08199240696, 6880.676459369298]",ERNST,60528,"[6875.504489013904, 6888.223550094844]",[-394.94139313 -811.97826567 6819.82712769],0,,False,,65.70207105879594,0.015220220365734177
FLOCK 3S 3,43788,"[6887.744983969549, 6899.535866552915]",ASTROCAST-0403,55111,"[6893.694534311116, 6904.79541947894]",[-323.71894412 -859.8560302  6834.66950172],0,,False,,54.12692294346477,0.018475094197475325
